Date,Time,CHANNEL,SP1,SP2,SP3,SP4,SP5,SP6,SP7,SP8,SP9,SP10,SP11,SP12,SP13,SP14,LN1,LN2,LN3,LN4,LN5,LN6,LN7,LN8,LN9,CS1,CS2,CS3,CS4,CS5,CS6,INSTRUMENT,FILENAME,SITE,LOCATION,HEADINGS,STARTREC ,STOPREC,BATTERY, SENSORS,UNITS,INTERVAL,PEAKINT,SPDBINS,LENBINS
010817,0100,4,0000,0000,0000,0000,0000,0000,0000,0000,0001,0000,0000,0000,0000,"0000
",0000,0000,0001,0000,0000,0000,0000,0000,"0000
",0000,0001,0000,0000,0000,"0000
",M660 Serial = 402912 Release = 2.8,SC3_MEJA,MATEJOVCE,D1 Mengusovce,KE KE BA BA    ,00:00 01/08/17,00:00 02/08/17,7.00 7.00,LL LL LL LL NONE NONE NONE NONE,Metric,15,5,0 50 60 70 80 90 100 110 120 130 140 150 160 180 999,0 300 470 550 600 1300 1800 2550 3600 9999
010817,0115,1,0000,0000,0000,0000,0009,0005,0004,0004,0009,0002,0001,0001,0000,"0000
",0002,0012,0007,0000,0005,0009,0000,0000,"0000
",0001,0020,0001,0004,0002,"0007
",M660 Serial = 402912 Release = 2.8,SC3_MEJA,MATEJOVCE,D1 Mengusovce,KE KE BA BA    ,00:00 01/08/17,00:00 02/08/17,7.00 7.00,LL LL LL LL NONE NONE NONE NONE,Metric,15,5,0 50 60 70 80 90 100 110 120 130 140 150 160 180 999,0 300 470 550 600 1300 1800 2550 3600 9999
010817,0115,2,0000,0000,0000,0000,0000,0000,0000,0000,0002,0001,0002,0000,0000,"0000
",0001,0003,0001,0000,0000,0000,0000,0000,"0000
",0001,0004,0000,0000,0000,"0000
",M660 Serial = 402912 Release = 2.8,SC3_MEJA,MATEJOVCE,D1 Mengusovce,KE KE BA BA    ,00:00 01/08/17,00:00 02/08/17,7.00 7.00,LL LL LL LL NONE NONE NONE NONE,Metric,15,5,0 50 60 70 80 90 100 110 120 130 140 150 160 180 999,0 300 470 550 600 1300 1800 2550 3600 9999
010817,0115,3,0000,0000,0000,0001,0000,0001,0004,0004,0003,0001,0002,0000,0000,"0000
",0000,0008,0003,0000,0003,0001,0001,0000,"0000
",0000,0009,0000,0005,0001,"0001
",M660 Serial = 402912 Release = 2.8,SC3_MEJA,MATEJOVCE,D1 Mengusovce,KE KE BA BA    ,00:00 01/08/17,00:00 02/08/17,7.00 7.00,LL LL LL LL NONE NONE NONE NONE,Metric,15,5,0 50 60 70 80 90 100 110 120 130 140 150 160 180 999,0 300 470 550 600 1300 1800 2550 3600 9999
010817,0115,4,0000,0000,0000,0000,0000,0000,0001,0000,0000,0000,0000,0001,0001,"0000
",0000,0002,0001,0000,0000,0000,0000,0000,"0000
",0000,0002,0000,0001,0000,"0000
",M660 Serial = 402912 Release = 2.8,SC3_MEJA,MATEJOVCE,D1 Mengusovce,KE KE BA BA    ,00:00 01/08/17,00:00 02/08/17,7.00 7.00,LL LL LL LL NONE NONE NONE NONE,Metric,15,5,0 50 60 70 80 90 100 110 120 130 140 150 160 180 999,0 300 470 550 600 1300 1800 2550 3600 9999
010817,0130,1,0000,0000,0000,0001,0004,0001,0001,0004,0002,0005,0003,0000,0001,"0000
",0000,0006,0007,0000,0004,0005,0000,0000,"0000
",0000,0010,0001,0006,0000,"0005
",M660 Serial = 402912 Release = 2.8,SC3_MEJA,MATEJOVCE,D1 Mengusovce,KE KE BA BA    ,00:00 01/08/17,00:00 02/08/17,7.00 7.00,LL LL LL LL NONE NONE NONE NONE,Metric,15,5,0 50 60 70 80 90 100 110 120 130 140 150 160 180 999,0 300 470 550 600 1300 1800 2550 3600 9999
010817,0130,2,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0001,0000,"0000
",0000,0001,0000,0000,0000,0000,0000,0000,"0000
",0000,0001,0000,0000,0000,"0000
",M660 Serial = 402912 Release = 2.8,SC3_MEJA,MATEJOVCE,D1 Mengusovce,KE KE BA BA    ,00:00 01/08/17,00:00 02/08/17,7.00 7.00,LL LL LL LL NONE NONE NONE NONE,Metric,15,5,0 50 60 70 80 90 100 110 120 130 140 150 160 180 999,0 300 470 550 600 1300 1800 2550 3600 9999
010817,0130,3,0000,0000,0000,0000,0008,0003,0003,0002,0003,0000,0000,0000,0000,"0000
",0000,0006,0002,0000,0005,0005,0001,0000,"0000
",0000,0008,0000,0005,0001,"0005
",M660 Serial = 402912 Release = 2.8,SC3_MEJA,MATEJOVCE,D1 Mengusovce,KE KE BA BA    ,00:00 01/08/17,00:00 02/08/17,7.00 7.00,LL LL LL LL NONE NONE NONE NONE,Metric,15,5,0 50 60 70 80 90 100 110 120 130 140 150 160 180 999,0 300 470 550 600 1300 1800 2550 3600 9999
010817,0130,4,0000,0000,0000,0000,0000,0000,0000,0001,0000,0000,0000,0000,0000,"0000
",0000,0001,0000,0000,0000,0000,0000,0000,"0000
",0000,0001,0000,0000,0000,"0000
",M660 Serial = 402912 Release = 2.8,SC3_MEJA,MATEJOVCE,D1 Mengusovce,KE KE BA BA    ,00:00 01/08/17,00:00 02/08/17,7.00 7.00,LL LL LL LL NONE NONE NONE NONE,Metric,15,5,0 50 60 70 80 90 100 110 120 130 140 150 160 180 999,0 300 470 550 600 1300 1800 2550 3600 9999
010817,0145,1,0000,0000,0000,0000,0001,0002,0003,0001,0005,0002,0001,0002,0000,"0000
",0000,0009,0002,0003,0000,0003,0000,0000,"0000
",0000,0010,0000,0004,0002,"0001
",M660 Serial = 402912 Release = 2.8,SC3_MEJA,MATEJOVCE,D1 Mengusovce,KE KE BA BA    ,00:00 01/08/17,00:00 02/08/17,7.00 7.00,LL LL LL LL NONE NONE NONE NONE,Metric,15,5,0 50 60 70 80 90 100 110 120 130 140 150 160 180 999,0 300 470 550 600 1300 1800 2550 3600 9999
010817,0145,2,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,"0000
",0000,0000,0000,0000,0000,0000,0000,0000,"0000
",0000,0000,0000,0000,0000,"0000
",M660 Serial = 402912 Release = 2.8,SC3_MEJA,MATEJOVCE,D1 Mengusovce,KE KE BA BA    ,00:00 01/08/17,00:00 02/08/17,7.00 7.00,LL LL LL LL NONE NONE NONE NONE,Metric,15,5,0 50 60 70 80 90 100 110 120 130 140 150 160 180 999,0 300 470 550 600 1300 1800 2550 3600 9999
010817,0145,3,0000,0000,0000,0000,0006,0002,0001,0002,0004,0004,0000,0000,0000,"0000
",0001,0006,0002,0000,0004,0006,0000,0000,"0000
",0000,0008,0000,0004,0002,"0005
",M660 Serial = 402912 Release = 2.8,SC3_MEJA,MATEJOVCE,D1 Mengusovce,KE KE BA BA    ,00:00 01/08/17,00:00 02/08/17,7.00 7.00,LL LL LL LL NONE NONE NONE NONE,Metric,15,5,0 50 60 70 80 90 100 110 120 130 140 150 160 180 999,0 300 470 550 600 1300 1800 2550 3600 9999
010817,0145,4,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,"0000
",0000,0000,0000,0000,0000,0000,0000,0000,"0000
",0000,0000,0000,0000,0000,"0000
",M660 Serial = 402912 Release = 2.8,SC3_MEJA,MATEJOVCE,D1 Mengusovce,KE KE BA BA    ,00:00 01/08/17,00:00 02/08/17,7.00 7.00,LL LL LL LL NONE NONE NONE NONE,Metric,15,5,0 50 60 70 80 90 100 110 120 130 140 150 160 180 999,0 300 470 550 600 1300 1800 2550 3600 9999
010817,0200,1,0000,0000,0000,0000,0006,0001,0002,0003,0005,0002,0001,0001,0000,"0000
",0000,0010,0005,0001,0001,0003,0001,0000,"0000
",0000,0015,0000,0002,0001,"0003
",M660 Serial = 402912 Release = 2.8,SC3_MEJA,MATEJOVCE,D1 Mengusovce,KE KE BA BA    ,00:00 01/08/17,00:00 02/08/17,7.00 7.00,LL LL LL LL NONE NONE NONE NONE,Metric,15,5,0 50 60 70 80 90 100 110 120 130 140 150 160 180 999,0 300 470 550 600 1300 1800 2550 3600 9999
010817,0200,2,0000,0000,0000,0000,0000,0000,0000,0000,0000,0001,0000,0000,0000,"0000
",0000,0001,0000,0000,0000,0000,0000,0000,"0000
",0000,0001,0000,0000,0000,"0000
",M660 Serial = 402912 Release = 2.8,SC3_MEJA,MATEJOVCE,D1 Mengusovce,KE KE BA BA    ,00:00 01/08/17,00:00 02/08/17,7.00 7.00,LL LL LL LL NONE NONE NONE NONE,Metric,15,5,0 50 60 70 80 90 100 110 120 130 140 150 160 180 999,0 300 470 550 600 1300 1800 2550 3600 9999
010817,0200,3,0000,0000,0000,0000,0004,0000,0001,0003,0001,0001,0000,0000,0000,"0000
",0001,0003,0001,0001,0001,0002,0001,0000,"0000
",0000,0005,0000,0001,0001,"0003
",M660 Serial = 402912 Release = 2.8,SC3_MEJA,MATEJOVCE,D1 Mengusovce,KE KE BA BA    ,00:00 01/08/17,00:00 02/08/17,7.00 7.00,LL LL LL LL NONE NONE NONE NONE,Metric,15,5,0 50 60 70 80 90 100 110 120 130 140 150 160 180 999,0 300 470 550 600 1300 1800 2550 3600 9999
010817,0200,4,0000,0000,0000,0000,0000,0000,0000,0000,0001,0000,0000,0000,0000,"0000
",0000,0001,0000,0000,0000,0000,0000,0000,"0000
",0000,0001,0000,0000,0000,"0000
",M660 Serial = 402912 Release = 2.8,SC3_MEJA,MATEJOVCE,D1 Mengusovce,KE KE BA BA    ,00:00 01/08/17,00:00 02/08/17,7.00 7.00,LL LL LL LL NONE NONE NONE NONE,Metric,15,5,0 50 60 70 80 90 100 110 120 130 140 150 160 180 999,0 300 470 550 600 1300 1800 2550 3600 9999
010817,0215,1,0000,0000,0000,0001,0007,0002,0005,0004,0001,0000,0001,0002,0000,"0000
",0000,0006,0003,0000,0006,0008,0000,0000,"0000
",0000,0008,0001,0005,0001,"0008
",M660 Serial = 402912 Release = 2.8,SC3_MEJA,MATEJOVCE,D1 Mengusovce,KE KE BA BA    ,00:00 01/08/17,00:00 02/08/17,7.00 7.00,LL LL LL LL NONE NONE NONE NONE,Metric,15,5,0 50 60 70 80 90 100 110 120 130 140 150 160 180 999,0 300 470 550 600 1300 1800 2550 3600 9999
010817,0215,2,0000,0000,0000,0000,0000,0000,0000,0002,0000,0000,0000,0000,0000,"0000
",0000,0000,0000,0000,0002,0000,0000,0000,"0000
",0000,0000,0000,0002,0000,"0000
",M660 Serial = 402912 Release = 2.8,SC3_MEJA,MATEJOVCE,D1 Mengusovce,KE KE BA BA    ,00:00 01/08/17,00:00 02/08/17,7.00 7.00,LL LL LL LL NONE NONE NONE NONE,Metric,15,5,0 50 60 70 80 90 100 110 120 130 140 150 160 180 999,0 300 470 550 600 1300 1800 2550 3600 9999
010817,0215,3,0000,0000,0000,0001,0002,0000,0002,0001,0001,0001,0000,0001,0000,"0000
",0000,0004,0000,0001,0002,0002,0000,0000,"0000
",0000,0004,0000,0003,0000,"0002
",M660 Serial = 402912 Release = 2.8,SC3_MEJA,MATEJOVCE,D1 Mengusovce,KE KE BA BA    ,00:00 01/08/17,00:00 02/08/17,7.00 7.00,LL LL LL LL NONE NONE NONE NONE,Metric,15,5,0 50 60 70 80 90 100 110 120 130 140 150 160 180 999,0 300 470 550 600 1300 1800 2550 3600 9999
010817,0215,4,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,"0000
",0000,0000,0000,0000,0000,0000,0000,0000,"0000
",0000,0000,0000,0000,0000,"0000
",M660 Serial = 402912 Release = 2.8,SC3_MEJA,MATEJOVCE,D1 Mengusovce,KE KE BA BA    ,00:00 01/08/17,00:00 02/08/17,7.00 7.00,LL LL LL LL NONE NONE NONE NONE,Metric,15,5,0 50 60 70 80 90 100 110 120 130 140 150 160 180 999,0 300 470 550 600 1300 1800 2550 3600 9999
010817,0230,1,0000,0000,0000,0000,0004,0003,0005,0002,0002,0000,0002,0000,0000,"0000
",0000,0007,0003,0000,0004,0004,0000,0000,"0000
",0000,0010,0000,0003,0001,"0004
",M660 Serial = 402912 Release = 2.8,SC3_MEJA,MATEJOVCE,D1 Mengusovce,KE KE BA BA    ,00:00 01/08/17,00:00 02/08/17,7.00 7.00,LL LL LL LL NONE NONE NONE NONE,Metric,15,5,0 50 60 70 80 90 100 110 120 130 140 150 160 180 999,0 300 470 550 600 1300 1800 2550 3600 9999
010817,0230,2,0000,0000,0000,0000,0000,0000,0000,0000,0001,0000,0000,0000,0000,"0000
",0000,0000,0001,0000,0000,0000,0000,0000,"0000
",0000,0001,0000,0000,0000,"0000
",M660 Serial = 402912 Release = 2.8,SC3_MEJA,MATEJOVCE,D1 Mengusovce,KE KE BA BA    ,00:00 01/08/17,00:00 02/08/17,7.00 7.00,LL LL LL LL NONE NONE NONE NONE,Metric,15,5,0 50 60 70 80 90 100 110 120 130 140 150 160 180 999,0 300 470 550 600 1300 1800 2550 3600 9999
010817,0230,3,0000,0000,0000,0000,0005,0000,0004,0003,0005,0000,0000,0001,0000,"0000
",0001,0008,0004,0000,0004,0001,0000,0000,"0000
",0000,0013,0000,0003,0000,"0002
",M660 Serial = 402912 Release = 2.8,SC3_MEJA,MATEJOVCE,D1 Mengusovce,KE KE BA BA    ,00:00 01/08/17,00:00 02/08/17,7.00 7.00,LL LL LL LL NONE NONE NONE NONE,Metric,15,5,0 50 60 70 80 90 100 110 120 130 140 150 160 180 999,0 300 470 550 600 1300 1800 2550 3600 9999
010817,0230,4,0000,0000,0000,0000,0000,0000,0000,0001,0000,0001,0000,0000,0000,"0000
",0000,0001,0001,0000,0000,0000,0000,0000,"0000
",0000,0002,0000,0000,0000,"0000
",M660 Serial = 402912 Release = 2.8,SC3_MEJA,MATEJOVCE,D1 Mengusovce,KE KE BA BA    ,00:00 01/08/17,00:00 02/08/17,7.00 7.00,LL LL LL LL NONE NONE NONE NONE,Metric,15,5,0 50 60 70 80 90 100 110 120 130 140 150 160 180 999,0 300 470 550 600 1300 1800 2550 3600 9999
010817,0245,1,0000,0000,0000,0000,0004,0004,0002,0002,0002,0002,0000,0001,0000,"0000
",0000,0006,0004,0000,0001,0006,0000,0000,"0000
",0000,0010,0000,0001,0000,"0006
",M660 Serial = 402912 Release = 2.8,SC3_MEJA,MATEJOVCE,D1 Mengusovce,KE KE BA BA    ,00:00 01/08/17,00:00 02/08/17,7.00 7.00,LL LL LL LL NONE NONE NONE NONE,Metric,15,5,0 50 60 70 80 90 100 110 120 130 140 150 160 180 999,0 300 470 550 600 1300 1800 2550 3600 9999
010817,0245,2,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,"0000
",0000,0000,0000,0000,0000,0000,0000,0000,"0000
",0000,0000,0000,0000,0000,"0000
",M660 Serial = 402912 Release = 2.8,SC3_MEJA,MATEJOVCE,D1 Mengusovce,KE KE BA BA    ,00:00 01/08/17,00:00 02/08/17,7.00 7.00,LL LL LL LL NONE NONE NONE NONE,Metric,15,5,0 50 60 70 80 90 100 110 120 130 140 150 160 180 999,0 300 470 550 600 1300 1800 2550 3600 9999
010817,0245,3,0000,0000,0000,0000,0002,0001,0002,0001,0007,0002,0001,0002,0001,"0000
",0000,0014,0000,0000,0003,0002,0000,0000,"0000
",0000,0014,0000,0002,0000,"0003
",M660 Serial = 402912 Release = 2.8,SC3_MEJA,MATEJOVCE,D1 Mengusovce,KE KE BA BA    ,00:00 01/08/17,00:00 02/08/17,7.00 7.00,LL LL LL LL NONE NONE NONE NONE,Metric,15,5,0 50 60 70 80 90 100 110 120 130 140 150 160 180 999,0 300 470 550 600 1300 1800 2550 3600 9999
010817,0245,4,0000,0000,0000,0000,0000,0000,0000,0000,0001,0001,0000,0000,0000,"0000
",0000,0001,0000,0000,0001,0000,0000,0000,"0000
",0000,0001,0000,0001,0000,"0000
",M660 Serial = 402912 Release = 2.8,SC3_MEJA,MATEJOVCE,D1 Mengusovce,KE KE BA BA    ,00:00 01/08/17,00:00 02/08/17,7.00 7.00,LL LL LL LL NONE NONE NONE NONE,Metric,15,5,0 50 60 70 80 90 100 110 120 130 140 150 160 180 999,0 300 470 550 600 1300 1800 2550 3600 9999
010817,0300,1,0000,0000,0000,0000,0001,0003,0003,0003,0005,0002,0002,0003,0001,"0000
",0000,0007,0009,0000,0004,0002,0001,0000,"0000
",0000,0014,0002,0004,0001,"0002
",M660 Serial = 402912 Release = 2.8,SC3_MEJA,MATEJOVCE,D1 Mengusovce,KE KE BA BA    ,00:00 01/08/17,00:00 02/08/17,7.00 7.00,LL LL LL LL NONE NONE NONE NONE,Metric,15,5,0 50 60 70 80 90 100 110 120 130 140 150 160 180 999,0 300 470 550 600 1300 1800 2550 3600 9999
010817,0300,2,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0002,0000,0000,"0000
",0000,0000,0002,0000,0000,0000,0000,0000,"0000
",0000,0001,0000,0001,0000,"0000
",M660 Serial = 402912 Release = 2.8,SC3_MEJA,MATEJOVCE,D1 Mengusovce,KE KE BA BA    ,00:00 01/08/17,00:00 02/08/17,7.00 7.00,LL LL LL LL NONE NONE NONE NONE,Metric,15,5,0 50 60 70 80 90 100 110 120 130 140 150 160 180 999,0 300 470 550 600 1300 1800 2550 3600 9999
010817,0300,3,0000,0000,0000,0000,0005,0004,0000,0002,0003,0000,0000,0000,0000,"0000
",0000,0005,0002,0002,0001,0003,0001,0000,"0000
",0000,0007,0000,0003,0001,"0003
",M660 Serial = 402912 Release = 2.8,SC3_MEJA,MATEJOVCE,D1 Mengusovce,KE KE BA BA    ,00:00 01/08/17,00:00 02/08/17,7.00 7.00,LL LL LL LL NONE NONE NONE NONE,Metric,15,5,0 50 60 70 80 90 100 110 120 130 140 150 160 180 999,0 300 470 550 600 1300 1800 2550 3600 9999
010817,0300,4,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,"0000
",0000,0000,0000,0000,0000,0000,0000,0000,"0000
",0000,0000,0000,0000,0000,"0000
",M660 Serial = 402912 Release = 2.8,SC3_MEJA,MATEJOVCE,D1 Mengusovce,KE KE BA BA    ,00:00 01/08/17,00:00 02/08/17,7.00 7.00,LL LL LL LL NONE NONE NONE NONE,Metric,15,5,0 50 60 70 80 90 100 110 120 130 140 150 160 180 999,0 300 470 550 600 1300 1800 2550 3600 9999
010817,0315,1,0000,0000,0000,0000,0004,0001,0001,0005,0000,0002,0000,0002,0000,"0000
",0000,0003,0002,0002,0004,0003,0001,0000,"0000
",0000,0004,0000,0007,0001,"0003
",M660 Serial = 402912 Release = 2.8,SC3_MEJA,MATEJOVCE,D1 Mengusovce,KE KE BA BA    ,00:00 01/08/17,00:00 02/08/17,7.00 7.00,LL LL LL LL NONE NONE NONE NONE,Metric,15,5,0 50 60 70 80 90 100 110 120 130 140 150 160 180 999,0 300 470 550 600 1300 1800 2550 3600 9999
010817,0315,2,0000,0000,0000,0000,0000,0000,0000,0000,0001,0000,0000,0000,0000,"0000
",0000,0001,0000,0000,0000,0000,0000,0000,"0000
",0000,0001,0000,0000,0000,"0000
",M660 Serial = 402912 Release = 2.8,SC3_MEJA,MATEJOVCE,D1 Mengusovce,KE KE BA BA    ,00:00 01/08/17,00:00 02/08/17,7.00 7.00,LL LL LL LL NONE NONE NONE NONE,Metric,15,5,0 50 60 70 80 90 100 110 120 130 140 150 160 180 999,0 300 470 550 600 1300 1800 2550 3600 9999
